locus_tag	ftype	length_bp	gene	EC_number	COG	product
EEFKBDCK_01171	CDS	1251	hisS	6.1.1.21		Histidine--tRNA ligase
EEFKBDCK_01172	CDS	633				hypothetical protein
EEFKBDCK_01173	CDS	1131	bamB		COG1520	Outer membrane protein assembly factor BamB
EEFKBDCK_01174	CDS	1395	der_1		COG1160	GTPase Der
EEFKBDCK_01175	CDS	270	hfq		COG1923	RNA-binding protein Hfq
EEFKBDCK_01176	CDS	1125	hflX		COG2262	GTPase HflX
EEFKBDCK_01177	CDS	1158	hflK		COG0330	Modulator of FtsH protease HflK
EEFKBDCK_01178	CDS	870	hflC		COG0330	Modulator of FtsH protease HflC
EEFKBDCK_01179	CDS	186				hypothetical protein
EEFKBDCK_01180	CDS	1191	hisZ		COG3705	ATP phosphoribosyltransferase regulatory subunit
EEFKBDCK_01181	CDS	1296	purA	6.3.4.4		Adenylosuccinate synthetase
EEFKBDCK_01182	CDS	750			COG3039	IS5 family transposase ISPa67
EEFKBDCK_01183	CDS	1038	porA			Major outer membrane protein P.IA
EEFKBDCK_01184	CDS	1608	oppA_2		COG4166	Periplasmic oligopeptide-binding protein
EEFKBDCK_01185	CDS	921	oppB		COG0601	Oligopeptide transport system permease protein OppB
EEFKBDCK_01186	CDS	900	oppC		COG1173	Oligopeptide transport system permease protein OppC
EEFKBDCK_01187	CDS	993	oppD		COG0444	Oligopeptide transport ATP-binding protein OppD
EEFKBDCK_01188	CDS	990	oppF		COG4608	Oligopeptide transport ATP-binding protein OppF
EEFKBDCK_01189	CDS	465	trmL	2.1.1.207	COG0219	tRNA (cytidine(34)-2'-O)-methyltransferase
EEFKBDCK_01190	CDS	852	purU	3.5.1.10	COG0788	Formyltetrahydrofolate deformylase
EEFKBDCK_01191	CDS	1197	epsF_2		COG1459	Type II secretion system protein F
EEFKBDCK_01192	CDS	426	xcpT_3		COG2165	Type II secretion system protein G
EEFKBDCK_01193	CDS	498				hypothetical protein
EEFKBDCK_01194	CDS	375	xcpV		COG2165	Type II secretion system protein I
EEFKBDCK_01195	CDS	699				hypothetical protein
EEFKBDCK_01196	CDS	921	xcpX		COG3156	Type II secretion system protein K
EEFKBDCK_01197	CDS	1389	qseC_1	2.7.13.3		Sensor protein QseC
EEFKBDCK_01198	CDS	780	tctD		COG0745	Transcriptional regulatory protein tctD
EEFKBDCK_01199	CDS	1101	hemH	4.99.1.1	COG0276	Ferrochelatase
EEFKBDCK_01200	CDS	1941	tgpA	2.3.2.13	COG1305	Protein-glutamine gamma-glutamyltransferase
EEFKBDCK_01201	CDS	984				hypothetical protein
EEFKBDCK_01202	CDS	912	ruvB_2	3.6.4.12		Holliday junction ATP-dependent DNA helicase RuvB
EEFKBDCK_01203	CDS	972		3.5.1.-	COG0123	Histone deacetylase-like amidohydrolase
EEFKBDCK_01204	CDS	2016				hypothetical protein
EEFKBDCK_01205	CDS	1467	pitA_1		COG0306	Low-affinity inorganic phosphate transporter 1
EEFKBDCK_01206	CDS	1446	selO	2.7.7.-	COG0397	Protein adenylyltransferase SelO
EEFKBDCK_01207	CDS	207				hypothetical protein
EEFKBDCK_01208	CDS	324	ybaK	4.2.-.-	COG2606	Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase YbaK
EEFKBDCK_01209	CDS	1608				hypothetical protein
EEFKBDCK_01210	CDS	1128				hypothetical protein
EEFKBDCK_01211	tRNA	85				tRNA-Leu(cag)
EEFKBDCK_01212	tRNA	85				tRNA-Leu(cag)
EEFKBDCK_01213	tRNA	85				tRNA-Leu(cag)
EEFKBDCK_01214	CDS	2730	rnr	3.1.13.1		Ribonuclease R
EEFKBDCK_01215	CDS	342				hypothetical protein
EEFKBDCK_01216	CDS	360				hypothetical protein
EEFKBDCK_01217	CDS	708				hypothetical protein
EEFKBDCK_01218	CDS	408				hypothetical protein
EEFKBDCK_01219	CDS	510	nadR		COG1056	Trifunctional NAD biosynthesis/regulator protein NadR
EEFKBDCK_01220	CDS	570	pnuC		COG3201	Nicotinamide riboside transporter PnuC
EEFKBDCK_01221	CDS	933	pyrDA	1.3.98.1	COG0167	Dihydroorotate dehydrogenase A (fumarate)
EEFKBDCK_01222	CDS	222	nat	2.3.1.5	COG2162	Arylamine N-acetyltransferase
EEFKBDCK_01223	CDS	1140	pucG	2.6.1.112	COG0075	(S)-ureidoglycine--glyoxylate transaminase
EEFKBDCK_01224	CDS	1467	acp			Sodium/proton-dependent alanine carrier protein
EEFKBDCK_01225	CDS	798				hypothetical protein
EEFKBDCK_01226	CDS	1164	clsB	2.7.8.-	COG1502	Cardiolipin synthase B
EEFKBDCK_01227	CDS	444	yiaA		COG4682	Inner membrane protein YiaA
EEFKBDCK_01228	CDS	1233				hypothetical protein
EEFKBDCK_01229	CDS	720				hypothetical protein
EEFKBDCK_01230	CDS	1545				hypothetical protein
EEFKBDCK_01231	CDS	756				hypothetical protein
EEFKBDCK_01232	CDS	105				hypothetical protein
EEFKBDCK_01233	CDS	777				hypothetical protein
EEFKBDCK_01234	CDS	798				hypothetical protein
EEFKBDCK_01235	CDS	4542				hypothetical protein
EEFKBDCK_01236	CDS	1626				hypothetical protein
EEFKBDCK_01237	CDS	1902	rep_2	3.6.4.12		ATP-dependent DNA helicase Rep
EEFKBDCK_01238	CDS	969				hypothetical protein
EEFKBDCK_01239	CDS	669				hypothetical protein
EEFKBDCK_01240	CDS	570				IS3 family transposase ISAca1
EEFKBDCK_01241	CDS	2625	alaS	6.1.1.7	COG0013	Alanine--tRNA ligase
EEFKBDCK_01242	CDS	1185	bcr			Bicyclomycin resistance protein
EEFKBDCK_01243	CDS	186				hypothetical protein
EEFKBDCK_01244	CDS	129				hypothetical protein
EEFKBDCK_01245	CDS	615				hypothetical protein
EEFKBDCK_01246	CDS	1155				hypothetical protein
EEFKBDCK_01247	CDS	453	clpP_1	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
EEFKBDCK_01248	CDS	570	tdk	2.7.1.21	COG1435	Thymidine kinase
EEFKBDCK_01249	CDS	1929	srmB	3.6.4.13		ATP-dependent RNA helicase SrmB
EEFKBDCK_01250	CDS	627	leuE_2		COG1280	Leucine efflux protein
EEFKBDCK_01251	CDS	159				hypothetical protein
EEFKBDCK_01252	CDS	969				hypothetical protein
EEFKBDCK_01253	CDS	1026				hypothetical protein
EEFKBDCK_01254	CDS	1026				hypothetical protein
EEFKBDCK_01255	CDS	2745				hypothetical protein
EEFKBDCK_01256	CDS	927				hypothetical protein
EEFKBDCK_01257	CDS	2652				hypothetical protein
EEFKBDCK_01258	tRNA	74				tRNA-Gly(ccc)
EEFKBDCK_01259	CDS	939				hypothetical protein
EEFKBDCK_01260	CDS	1398	oprM_1		COG1538	Outer membrane protein OprM
EEFKBDCK_01261	CDS	3138	bepE			Efflux pump membrane transporter BepE
EEFKBDCK_01262	CDS	1158	mdtE			Multidrug resistance protein MdtE
EEFKBDCK_01263	CDS	600				hypothetical protein
EEFKBDCK_01264	CDS	1179	acrA			Multidrug efflux pump subunit AcrA
EEFKBDCK_01265	CDS	3138	acrB		COG0841	Multidrug efflux pump subunit AcrB
EEFKBDCK_01266	CDS	1350	ttgC		COG1538	putative efflux pump outer membrane protein TtgC
EEFKBDCK_01267	CDS	1044	arnA_1		COG0223	Bifunctional polymyxin resistance protein ArnA
EEFKBDCK_01268	CDS	954	arnA_2			Bifunctional polymyxin resistance protein ArnA
EEFKBDCK_01269	CDS	960	arnC_1	2.4.2.53	COG0463	Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
EEFKBDCK_01270	CDS	1128	arnB	2.6.1.87	COG0399	UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase
EEFKBDCK_01271	CDS	363				hypothetical protein
EEFKBDCK_01272	CDS	372	arnF			4-amino-4-deoxy-L-arabinose-phosphoundecaprenol flippase subunit ArnF
EEFKBDCK_01273	CDS	1638	arnT_1	2.4.2.43		Undecaprenyl phosphate-alpha-4-amino-4-deoxy-L-arabinose arabinosyl transferase
EEFKBDCK_01274	CDS	615	smrA	3.1.-.-	COG2840	putative DNA endonuclease SmrA
EEFKBDCK_01275	CDS	954		4.3.1.9	COG0492	Glucosaminate ammonia-lyase
EEFKBDCK_01276	CDS	573				hypothetical protein
EEFKBDCK_01277	CDS	1416	hlyD_2			Hemolysin secretion protein D, chromosomal
EEFKBDCK_01278	CDS	231				hypothetical protein
EEFKBDCK_01279	CDS	114				hypothetical protein
EEFKBDCK_01280	CDS	465				hypothetical protein
EEFKBDCK_01281	CDS	8874				hypothetical protein
EEFKBDCK_01282	CDS	2154	apxIB_1		COG2274	Toxin RTX-I translocation ATP-binding protein
EEFKBDCK_01283	CDS	723	rpsB		COG0052	30S ribosomal protein S2
EEFKBDCK_01284	CDS	876	tsf		COG0264	Elongation factor Ts
EEFKBDCK_01285	CDS	720	pyrH	2.7.4.22	COG0528	Uridylate kinase
EEFKBDCK_01286	CDS	558	frr		COG0233	Ribosome-recycling factor
EEFKBDCK_01287	CDS	759	ispU	2.5.1.31	COG0020	Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)
EEFKBDCK_01288	CDS	828	cdsA	2.7.7.41	COG0575	Phosphatidate cytidylyltransferase
EEFKBDCK_01289	CDS	1215	dxr	1.1.1.267	COG0743	1-deoxy-D-xylulose 5-phosphate reductoisomerase
EEFKBDCK_01290	CDS	1350	rseP	3.4.24.-	COG0750	Regulator of sigma-E protease RseP
EEFKBDCK_01291	CDS	2289	bamA		COG4775	Outer membrane protein assembly factor BamA
EEFKBDCK_01292	CDS	495	skp		COG2825	Chaperone protein Skp
EEFKBDCK_01293	CDS	1038	lpxD	2.3.1.-	COG1044	UDP-3-O-acylglucosamine N-acyltransferase
EEFKBDCK_01294	CDS	453	fabZ	4.2.1.59	COG0764	3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ
EEFKBDCK_01295	CDS	777	lpxA	2.3.1.129	COG1043	Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase
EEFKBDCK_01296	CDS	1173	lpxB	2.4.1.182	COG0763	Lipid-A-disaccharide synthase
EEFKBDCK_01297	CDS	582	rnhB	3.1.26.4	COG0164	Ribonuclease HII
EEFKBDCK_01298	CDS	861	motA		COG1291	Motility protein A
EEFKBDCK_01299	CDS	882	motB_2		COG1360	Motility protein B
EEFKBDCK_01300	CDS	720				hypothetical protein
EEFKBDCK_01301	CDS	1389				hypothetical protein
EEFKBDCK_01302	CDS	777	rlmB_1	2.1.1.185		23S rRNA (guanosine-2'-O-)-methyltransferase RlmB
EEFKBDCK_01303	CDS	975				hypothetical protein
EEFKBDCK_01304	CDS	507				hypothetical protein
EEFKBDCK_01305	CDS	675	ung	3.2.2.27	COG0692	Uracil-DNA glycosylase
EEFKBDCK_01306	CDS	1695				hypothetical protein
EEFKBDCK_01307	CDS	996	hldD_2	5.1.3.20		ADP-L-glycero-D-manno-heptose-6-epimerase
EEFKBDCK_01308	CDS	1863	uvrC		COG0322	UvrABC system protein C
EEFKBDCK_01309	CDS	624	pgsA	2.7.8.5	COG0558	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
EEFKBDCK_01310	CDS	1005	aroF	2.5.1.54	COG2876	Phospho-2-dehydro-3-deoxyheptonate aldolase
EEFKBDCK_01311	CDS	654				hypothetical protein
EEFKBDCK_01312	CDS	876	tyrC	1.3.1.43		Cyclohexadienyl dehydrogenase
EEFKBDCK_01313	CDS	987	gpr	1.1.1.-	COG0667	L-glyceraldehyde 3-phosphate reductase
EEFKBDCK_01314	CDS	660	cmk	2.7.4.25		Cytidylate kinase
EEFKBDCK_01315	CDS	1704	rpsA		COG0539	30S ribosomal protein S1
EEFKBDCK_01316	CDS	285	ihfB		COG0776	Integration host factor subunit beta
EEFKBDCK_01317	CDS	303	lapA			Lipopolysaccharide assembly protein A
EEFKBDCK_01318	CDS	1158	lapB_2		COG2956	Lipopolysaccharide assembly protein B
EEFKBDCK_01319	CDS	696	pyrF	4.1.1.23	COG0284	Orotidine 5'-phosphate decarboxylase
EEFKBDCK_01320	CDS	924	rfaE	2.7.1.167	COG2870	D-beta-D-heptose 7-phosphate kinase
EEFKBDCK_01321	CDS	252				hypothetical protein
EEFKBDCK_01322	CDS	2427				hypothetical protein
EEFKBDCK_01323	CDS	1680				hypothetical protein
EEFKBDCK_01324	CDS	228				hypothetical protein
EEFKBDCK_01325	CDS	837				hypothetical protein
EEFKBDCK_01326	CDS	1818				hypothetical protein
EEFKBDCK_01327	CDS	1179				hypothetical protein
EEFKBDCK_01328	CDS	1521	deaD	3.6.4.13		ATP-dependent RNA helicase DeaD
EEFKBDCK_01329	CDS	2631	acnB	4.2.1.3	COG1049	Aconitate hydratase B
EEFKBDCK_01330	CDS	1110	yeaW	1.14.13.239	COG4638	Carnitine monooxygenase oxygenase subunit
EEFKBDCK_01331	CDS	750			COG3039	IS5 family transposase ISPa67
EEFKBDCK_01332	CDS	1164	mltA	4.2.2.-	COG2821	Membrane-bound lytic murein transglycosylase A
EEFKBDCK_01333	CDS	246				hypothetical protein
EEFKBDCK_01334	CDS	2271	maeB	1.1.1.40	COG0280	NADP-dependent malic enzyme
EEFKBDCK_01335	CDS	3438	dnaE	2.7.7.7	COG0587	DNA polymerase III subunit alpha
EEFKBDCK_01336	CDS	183				hypothetical protein
EEFKBDCK_01337	CDS	582				hypothetical protein
EEFKBDCK_01338	CDS	285				hypothetical protein
EEFKBDCK_01339	CDS	2622	adhE_1		COG1012	Aldehyde-alcohol dehydrogenase
EEFKBDCK_01340	CDS	648				hypothetical protein
EEFKBDCK_01341	CDS	615	ynjF		COG0558	Inner membrane protein YnjF
EEFKBDCK_01342	CDS	642	cysA_1	7.3.2.3	COG1118	Sulfate/thiosulfate import ATP-binding protein CysA
EEFKBDCK_01343	CDS	1542	ynjC		COG4135	Inner membrane ABC transporter permease protein YnjC
EEFKBDCK_01344	CDS	1176	ynjB		COG4134	Protein YnjB
EEFKBDCK_01345	CDS	2151	sthA	1.6.1.1		Soluble pyridine nucleotide transhydrogenase
EEFKBDCK_01346	CDS	1101	yjlD	1.6.99.-	COG1252	NADH dehydrogenase-like protein YjlD
EEFKBDCK_01347	CDS	1896	yheS		COG0488	putative ABC transporter ATP-binding protein YheS
EEFKBDCK_01348	CDS	540				hypothetical protein
EEFKBDCK_01349	CDS	465				hypothetical protein
EEFKBDCK_01350	CDS	252				hypothetical protein
EEFKBDCK_01351	CDS	198				hypothetical protein
EEFKBDCK_01352	CDS	1503				hypothetical protein
EEFKBDCK_01353	CDS	4752	gdh	1.4.1.2	COG2902	NAD-specific glutamate dehydrogenase
EEFKBDCK_01354	CDS	771				hypothetical protein
EEFKBDCK_01355	CDS	1104	prfB_2		COG1186	Peptide chain release factor RF2
EEFKBDCK_01356	CDS	360				hypothetical protein
EEFKBDCK_01357	CDS	1500	lysS	6.1.1.6		Lysine--tRNA ligase
EEFKBDCK_01358	CDS	1434	luxC	1.2.1.50		Long-chain acyl-protein thioester reductase
EEFKBDCK_01359	CDS	924	luxD	2.3.1.-		Acyl transferase
EEFKBDCK_01360	CDS	1074	luxA	1.14.14.3		Alkanal monooxygenase alpha chain
EEFKBDCK_01361	CDS	981	luxB	1.14.14.3		Alkanal monooxygenase beta chain
EEFKBDCK_01362	CDS	1122				hypothetical protein
EEFKBDCK_01363	CDS	708	fre	1.5.1.-	COG0543	NAD(P)H-flavin reductase
EEFKBDCK_01364	CDS	741	modA		COG0725	Molybdate-binding protein ModA
EEFKBDCK_01365	CDS	681	modB		COG4149	Molybdenum transport system permease protein ModB
EEFKBDCK_01366	CDS	1068	cysA_2	7.3.2.3	COG1118	Sulfate/thiosulfate import ATP-binding protein CysA
EEFKBDCK_01367	CDS	342	fbp	5.2.1.8	COG0545	FK506-binding protein
EEFKBDCK_01368	CDS	741				hypothetical protein
EEFKBDCK_01369	CDS	1224				hypothetical protein
EEFKBDCK_01370	CDS	330				hypothetical protein
EEFKBDCK_01371	CDS	396				hypothetical protein
EEFKBDCK_01372	CDS	759	pdxJ	2.6.99.2		Pyridoxine 5'-phosphate synthase
EEFKBDCK_01373	CDS	174				hypothetical protein
EEFKBDCK_01374	CDS	1287	mdfA			Multidrug transporter MdfA
EEFKBDCK_01375	CDS	1722	mnmC		COG0665	tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein MnmC
EEFKBDCK_01376	CDS	291				hypothetical protein
EEFKBDCK_01377	CDS	1461	norG_1		COG1167	HTH-type transcriptional regulator NorG
EEFKBDCK_01378	CDS	333	ftsB			Cell division protein FtsB
EEFKBDCK_01379	CDS	1296	eno2	4.2.1.11	COG0148	Enolase 2
EEFKBDCK_01380	CDS	840	kdsA	2.5.1.55	COG2877	2-dehydro-3-deoxyphosphooctonate aldolase
EEFKBDCK_01381	CDS	1653	pyrG	6.3.4.2	COG0504	CTP synthase
EEFKBDCK_01382	CDS	864				hypothetical protein
EEFKBDCK_01383	CDS	735	phaB	1.1.1.36		Acetoacetyl-CoA reductase
EEFKBDCK_01384	CDS	348				hypothetical protein
EEFKBDCK_01385	CDS	705				hypothetical protein
EEFKBDCK_01386	CDS	777				hypothetical protein
EEFKBDCK_01387	CDS	1671	ettA		COG0488	Energy-dependent translational throttle protein EttA
EEFKBDCK_01388	CDS	1338				hypothetical protein
EEFKBDCK_01389	CDS	273				hypothetical protein
EEFKBDCK_01390	CDS	420				hypothetical protein
EEFKBDCK_01391	CDS	531	hemG	1.3.5.3	COG4635	Protoporphyrinogen IX dehydrogenase [menaquinone]
EEFKBDCK_01392	CDS	1002	yejK		COG3081	Nucleoid-associated protein YejK
EEFKBDCK_01393	CDS	195				hypothetical protein
EEFKBDCK_01394	CDS	498				hypothetical protein
EEFKBDCK_01395	CDS	918	argP		COG0583	HTH-type transcriptional regulator ArgP
EEFKBDCK_01396	CDS	528				hypothetical protein
EEFKBDCK_01397	CDS	801	rhaR_1			HTH-type transcriptional activator RhaR
EEFKBDCK_01398	CDS	498				hypothetical protein
EEFKBDCK_01399	CDS	813	crt	4.2.1.150	COG1024	Short-chain-enoyl-CoA hydratase
EEFKBDCK_01400	CDS	885				hypothetical protein
EEFKBDCK_01401	CDS	1176	metZ	2.5.1.-	COG0626	O-succinylhomoserine sulfhydrylase
EEFKBDCK_01402	CDS	1542	purF	2.4.2.14	COG0034	Amidophosphoribosyltransferase
EEFKBDCK_01403	CDS	492	cvpA		COG1286	Colicin V production protein
EEFKBDCK_01404	CDS	783	dedD			Cell division protein DedD
EEFKBDCK_01405	CDS	1278	folC	6.3.2.12	COG0285	Dihydrofolate synthase/folylpolyglutamate synthase
EEFKBDCK_01406	CDS	867	accD	2.1.3.15	COG0777	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta
EEFKBDCK_01407	CDS	819	trpA	4.2.1.20	COG0159	Tryptophan synthase alpha chain
EEFKBDCK_01408	CDS	1230	trpB	4.2.1.20	COG0133	Tryptophan synthase beta chain
EEFKBDCK_01409	CDS	630	trpF	5.3.1.24	COG0135	N-(5'-phosphoribosyl)anthranilate isomerase
EEFKBDCK_01410	CDS	783	truA	5.4.99.12	COG0101	tRNA pseudouridine synthase A
EEFKBDCK_01411	CDS	627				hypothetical protein
EEFKBDCK_01412	CDS	2868				hypothetical protein
EEFKBDCK_01413	CDS	324	fdxA		COG1146	Ferredoxin-1
EEFKBDCK_01414	CDS	369	rpsF		COG0360	30S ribosomal protein S6
EEFKBDCK_01415	CDS	306	priB		COG2965	Primosomal replication protein N
EEFKBDCK_01416	CDS	228	rpsR		COG0238	30S ribosomal protein S18
EEFKBDCK_01417	CDS	450	rplI		COG0359	50S ribosomal protein L9
EEFKBDCK_01418	CDS	1539				hypothetical protein
EEFKBDCK_01419	CDS	1278				hypothetical protein
EEFKBDCK_01420	CDS	1923				hypothetical protein
EEFKBDCK_01421	CDS	954	pdeR	3.1.4.52	COG2199	Cyclic di-GMP phosphodiesterase PdeR
EEFKBDCK_01422	CDS	618				hypothetical protein
EEFKBDCK_01423	CDS	369	cheY_2		COG0784	Chemotaxis protein CheY
EEFKBDCK_01424	CDS	660				hypothetical protein
EEFKBDCK_01425	CDS	1452	hemN	1.3.98.3	COG0635	Oxygen-independent coproporphyrinogen III oxidase
EEFKBDCK_01426	CDS	750	fnr		COG0664	Fumarate and nitrate reduction regulatory protein
EEFKBDCK_01427	CDS	696				hypothetical protein
EEFKBDCK_01428	CDS	2787				hypothetical protein
EEFKBDCK_01429	CDS	408	arfB	3.1.1.29	COG1186	Peptidyl-tRNA hydrolase ArfB
EEFKBDCK_01430	CDS	621				hypothetical protein
EEFKBDCK_01431	CDS	801	tcdA	6.1.-.-	COG1179	tRNA threonylcarbamoyladenosine dehydratase
EEFKBDCK_01432	CDS	654				hypothetical protein
EEFKBDCK_01433	CDS	570				hypothetical protein
EEFKBDCK_01434	CDS	312				hypothetical protein
EEFKBDCK_01435	CDS	1764	atm1		COG5265	ATM1-type heavy metal exporter
EEFKBDCK_01436	CDS	384	apaG		COG2967	Protein ApaG
EEFKBDCK_01437	CDS	678	rpe	5.1.3.1	COG0036	Ribulose-phosphate 3-epimerase
EEFKBDCK_01438	CDS	351	yfgD		COG1393	putative protein YfgD
EEFKBDCK_01439	CDS	669	gph_2	3.1.3.18	COG0546	Phosphoglycolate phosphatase
EEFKBDCK_01440	CDS	480	folA	1.5.1.3	COG0262	Dihydrofolate reductase
EEFKBDCK_01441	CDS	822	thyA	2.1.1.45	COG0207	Thymidylate synthase
EEFKBDCK_01442	CDS	573	greB			Transcription elongation factor GreB
EEFKBDCK_01443	CDS	1266				hypothetical protein
EEFKBDCK_01444	CDS	447				hypothetical protein
EEFKBDCK_01445	CDS	2565	mutS			DNA mismatch repair protein MutS
EEFKBDCK_01446	CDS	783	suhB_1	3.1.3.25	COG0483	Inositol-1-monophosphatase
EEFKBDCK_01447	CDS	102				hypothetical protein
EEFKBDCK_01448	CDS	771	trmJ	2.1.1.-		tRNA (cytidine/uridine/adenosine-2'-O-)-methyltransferase TrmJ
EEFKBDCK_01449	CDS	402				hypothetical protein
EEFKBDCK_01450	CDS	819	sseB	2.8.1.1	COG2897	Putative thiosulfate sulfurtransferase SseB
EEFKBDCK_01451	CDS	576	dcd	3.5.4.13		dCTP deaminase
EEFKBDCK_01452	CDS	456	bcp_2	1.11.1.15	COG1225	Peroxiredoxin Bcp
EEFKBDCK_01453	CDS	1410				hypothetical protein
EEFKBDCK_01454	CDS	1305				hypothetical protein
EEFKBDCK_01455	CDS	1506	amn	3.2.2.4	COG0775	AMP nucleosidase
EEFKBDCK_01456	CDS	2046	pta	2.3.1.8	COG0280	Phosphate acetyltransferase
EEFKBDCK_01457	CDS	786	soj_2	3.6.-.-	COG1192	Sporulation initiation inhibitor protein Soj
EEFKBDCK_01458	CDS	633	alkA	3.2.2.21	COG0122	DNA-3-methyladenine glycosylase
EEFKBDCK_01459	CDS	1332	pmbA	3.4.-.-	COG0312	Metalloprotease PmbA
EEFKBDCK_01460	CDS	624				hypothetical protein
EEFKBDCK_01461	CDS	579	mog	2.7.7.75	COG0521	Molybdopterin adenylyltransferase
EEFKBDCK_01462	CDS	672	estB	3.1.1.1	COG0400	Carboxylesterase 2
EEFKBDCK_01463	CDS	753	mtnN	3.2.2.9	COG0775	5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase
EEFKBDCK_01464	CDS	318				hypothetical protein
EEFKBDCK_01465	CDS	510	pgpA	3.1.3.27	COG1267	Phosphatidylglycerophosphatase A
EEFKBDCK_01466	CDS	960	thiL	2.7.4.16	COG0611	Thiamine-monophosphate kinase
EEFKBDCK_01467	CDS	468	nusB			Transcription antitermination protein NusB
EEFKBDCK_01468	CDS	474	ribH	2.5.1.78	COG0054	6,7-dimethyl-8-ribityllumazine synthase
EEFKBDCK_01469	CDS	1107	ribBA		COG0108	Riboflavin biosynthesis protein RibBA
EEFKBDCK_01470	CDS	582				hypothetical protein
EEFKBDCK_01471	CDS	783	aas	6.2.1.20		Bifunctional protein Aas
EEFKBDCK_01472	CDS	264	acpP_2			Acyl carrier protein
EEFKBDCK_01473	CDS	258	acpP_3		COG0236	Acyl carrier protein
EEFKBDCK_01474	CDS	534				hypothetical protein
EEFKBDCK_01475	CDS	1704	menE	6.2.1.26		2-succinylbenzoate--CoA ligase
EEFKBDCK_01476	CDS	735		2.4.1.54		Undecaprenyl-phosphate mannosyltransferase
EEFKBDCK_01477	CDS	963				hypothetical protein
EEFKBDCK_01478	CDS	1545	hutH_1	4.3.1.3		Histidine ammonia-lyase
EEFKBDCK_01479	CDS	429				hypothetical protein
EEFKBDCK_01480	CDS	915	lolA_2			Outer-membrane lipoprotein carrier protein
EEFKBDCK_01481	CDS	2340				hypothetical protein
EEFKBDCK_01482	CDS	219				hypothetical protein
EEFKBDCK_01483	CDS	1224	ctcP	1.14.19.49		Tetracycline 7-halogenase
EEFKBDCK_01484	CDS	546				hypothetical protein
EEFKBDCK_01485	CDS	1197	fabF_1	2.3.1.179		3-oxoacyl-[acyl-carrier-protein] synthase 2
EEFKBDCK_01486	CDS	465				hypothetical protein
EEFKBDCK_01487	CDS	732	fabG_2	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
EEFKBDCK_01488	CDS	1227	fabB	2.3.1.41		3-oxoacyl-[acyl-carrier-protein] synthase 1
EEFKBDCK_01489	CDS	435				hypothetical protein
EEFKBDCK_01490	CDS	708	ribC	2.5.1.9	COG0307	Riboflavin synthase
EEFKBDCK_01491	CDS	174				hypothetical protein
EEFKBDCK_01492	CDS	1149	ribD		COG0117	Riboflavin biosynthesis protein RibD
EEFKBDCK_01493	CDS	453	nrdR		COG1327	Transcriptional repressor NrdR
EEFKBDCK_01494	CDS	1248	glyA	2.1.2.1	COG0112	Serine hydroxymethyltransferase
EEFKBDCK_01495	CDS	1677				hypothetical protein
EEFKBDCK_01496	CDS	555	hpt	2.4.2.8		Hypoxanthine-guanine phosphoribosyltransferase
EEFKBDCK_01497	CDS	561	apt	2.4.2.7		Adenine phosphoribosyltransferase
EEFKBDCK_01498	CDS	1293	adeP		COG2252	Adenine permease AdeP
EEFKBDCK_01499	CDS	573	mneA			Putative manganese exporter
EEFKBDCK_01500	CDS	477		3.1.3.48		Putative low molecular weight protein-tyrosine-phosphatase
EEFKBDCK_01501	CDS	774	cdhR_4		COG4977	HTH-type transcriptional regulator CdhR
EEFKBDCK_01502	CDS	189				hypothetical protein
EEFKBDCK_01503	CDS	522	rutB	3.5.1.110		Peroxyureidoacrylate/ureidoacrylate amidohydrolase RutB
EEFKBDCK_01504	CDS	2970				hypothetical protein
EEFKBDCK_01505	CDS	555				hypothetical protein
EEFKBDCK_01506	CDS	945				hypothetical protein
EEFKBDCK_01507	CDS	609				hypothetical protein
EEFKBDCK_01508	CDS	909				hypothetical protein
EEFKBDCK_01509	CDS	795	thiD_1	2.7.1.49	COG0351	Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase
